movie_id,title,genre,budget,production_house,release_year,duration_mins,language,imdb_rating,popularity_score
2558,Wish Plant,Documentary,268586673,Paramount Pictures,2024,148,Spanish,8.5,40
2559,Such Become,Thriller,125600656,Legendary,2015,132,Tamil,7.4,77
2560,President Local,Action,142118101,Sony Pictures,2001,83,Spanish,5.4,95
2561,Everyone Able,Thriller,215913394,MGM Studios,2012,172,French,9.4,19
2562,Whom Candidate,Horror,10326527,Legendary,2021,103,Tamil,4.8,57
2563,Eat Get,Sci-Fi,182010698,Universal Studios,2012,93,Korean,8.4,5
2564,Available Out,Horror,249156363,Universal Studios,2023,88,Hindi,7.9,23
2565,Ready Music,Action,30966491,Warner Bros,2018,106,Hindi,6.0,5
2566,On Beat,Documentary,235303161,MGM Studios,2015,100,English,6.4,94
2567,Country Risk,Comedy,296940972,Warner Bros,2021,110,French,8.6,76
2568,Look Next,Comedy,85584708,MGM Studios,2012,180,French,7.5,15
2569,Land Value,Action,182019458,Warner Bros,2000,141,English,5.3,54
2570,Manager Close,Action,30878636,Lionsgate Films,2004,98,Spanish,5.7,60
2571,Real Inside,Documentary,151177973,Legendary,2014,179,English,6.1,80
2572,Return Suffer,Sci-Fi,264601230,Lionsgate Films,2017,136,Tamil,9.0,19
2573,Long Group,Action,215871499,Warner Bros,2004,100,French,7.8,89
2574,Learn Determine,Action,43493481,Legendary,2013,153,Spanish,4.8,38
2575,Evening Rate,Romance,224315359,Sony Pictures,2011,144,Spanish,6.1,95
2576,Foreign Particular,Romance,264640980,Sony Pictures,2000,152,Korean,8.6,3
2577,School Recently,Horror,143415425,Paramount Pictures,2004,168,French,5.8,44
2578,Break Remain,Drama,195233005,Paramount Pictures,2006,137,Spanish,6.8,33
2579,Church All,Documentary,266653413,Lionsgate Films,2017,113,English,6.7,90
2580,Here Traditional,Romance,224646567,DC,2015,139,Korean,8.4,7
2581,Full Road,Horror,47391342,Legendary,2019,145,Spanish,7.5,20
2582,Southern Federal,Romance,84248925,Sony Pictures,2016,87,Spanish,5.2,19
2583,Forget Human,Horror,39225644,Sony Pictures,2008,95,Korean,4.6,44
2584,Door Step,Thriller,265511790,Walt Disney,2020,146,Korean,4.7,50
2585,Sister Reveal,Horror,292386012,Lionsgate Films,2000,105,English,7.9,83
2586,Scientist Director,Horror,203936611,Marvel Studios,2015,153,Hindi,7.7,19
2587,Base Organization,Documentary,282157538,Warner Bros,2003,102,Hindi,5.2,88
2588,Wrong Feel,Sci-Fi,128894668,DC,2021,167,Hindi,4.9,52
2589,The Form,Action,46494880,MGM Studios,2019,90,Spanish,7.3,34
2590,Beat White,Action,281407398,Paramount Pictures,2000,169,English,6.9,89
2591,Claim Including,Horror,261864970,Walt Disney,2011,101,English,6.9,84
2592,Particularly Fill,Comedy,30428091,Paramount Pictures,2009,87,Hindi,5.6,55
2593,Friend Course,Sci-Fi,238637630,MGM Studios,2012,137,French,5.3,38
2594,Statement Yourself,Horror,45687788,Universal Studios,2010,88,English,4.7,74
2595,Good Tree,Action,28510151,Paramount Pictures,2001,93,Korean,7.3,47
2596,Rise Begin,Action,95817053,Universal Studios,2011,86,Tamil,6.2,37
2597,Imagine Identify,Documentary,88763531,Warner Bros,2022,167,Spanish,5.4,11
2598,Throw Under,Action,93421581,MGM Studios,2015,126,Spanish,8.5,61
2599,Increase Site,Romance,248343081,DC,2020,109,Spanish,6.6,77
2600,Kind Unit,Documentary,167017712,Marvel Studios,2024,101,Hindi,5.3,85
2601,No School,Romance,89993601,Universal Studios,2009,90,Korean,5.9,45
2602,Door Four,Thriller,237657240,Marvel Studios,2001,180,French,8.8,12
2603,Life Anything,Thriller,128966114,Paramount Pictures,2024,158,Tamil,8.8,55
2604,Usually Grow,Horror,241136276,Sony Pictures,2017,94,French,7.9,49
2605,Debate Point,Action,285646014,DC,2010,143,English,8.5,59
2606,Stage Less,Romance,25925021,DC,2016,118,Spanish,8.1,67
2607,Change Main,Comedy,148656922,Marvel Studios,2018,158,English,7.1,28
2608,Blue Section,Sci-Fi,271215588,Sony Pictures,2005,116,French,4.7,46
2609,Arrive Hope,Documentary,138166112,Marvel Studios,2010,83,Spanish,7.6,72
2610,Father Movement,Horror,113259560,Legendary,2008,127,Tamil,6.1,57
2611,Security Price,Comedy,53168392,Walt Disney,2002,168,English,9.1,67
2612,Lawyer Time,Sci-Fi,39021365,Lionsgate Films,2008,132,French,6.6,66
2613,However Prevent,Sci-Fi,120385324,Legendary,2002,111,Hindi,8.6,53
2614,Grow Finally,Comedy,269478457,Warner Bros,2001,164,Korean,8.1,26
2615,Positive Time,Romance,286547321,Universal Studios,2024,85,Tamil,5.2,54
2616,Activity Even,Romance,84141592,DC,2019,143,French,9.2,2
2617,Everything Let,Sci-Fi,179177933,Marvel Studios,2017,100,Spanish,7.1,62
2618,Million Personal,Comedy,76648500,Walt Disney,2024,116,Korean,9.4,33
2619,Dark Short,Romance,240904227,Marvel Studios,2012,80,Hindi,5.4,32
2620,Wish Suddenly,Documentary,56670104,Paramount Pictures,2023,150,Hindi,7.9,24
2621,Hold Do,Comedy,141794658,Sony Pictures,2002,138,Tamil,7.0,69
2622,Weight Blue,Action,146719559,DC,2025,98,Spanish,8.7,24
2623,Many Race,Horror,240452067,Sony Pictures,2019,144,Spanish,7.7,59
2624,Table Writer,Documentary,253671384,DC,2009,115,Hindi,7.1,58
2625,Interest Executive,Romance,38189697,Warner Bros,2008,80,English,9.1,18
2626,Week Agent,Thriller,224310839,Universal Studios,2022,122,Spanish,6.7,90
2627,Bag Professional,Documentary,179708941,Walt Disney,2022,154,Tamil,5.8,32
2628,Price Difficult,Action,60528202,Legendary,2008,147,Hindi,8.4,62
2629,They Left,Thriller,227523190,DC,2013,95,English,9.4,53
2630,Race Religious,Horror,74069817,Legendary,2022,110,English,9.3,60
2631,Range Administration,Action,225887482,DC,2019,112,Spanish,4.7,41
2632,Live Way,Thriller,55834977,Sony Pictures,2001,96,French,5.2,82
2633,Buy Movement,Romance,130532160,Warner Bros,2001,107,Korean,9.3,23
2634,Serve Amount,Documentary,37188200,Lionsgate Films,2013,161,French,5.3,39
2635,Street Decide,Documentary,190055824,Sony Pictures,2006,88,English,5.2,10
2636,Air Detail,Thriller,292846437,Universal Studios,2015,149,Tamil,7.3,63
2637,Fire Already,Action,213113846,Sony Pictures,2002,120,French,8.9,45
2638,Country Whole,Sci-Fi,276736598,Sony Pictures,2012,109,Hindi,6.7,91
2639,Science Choice,Romance,43898602,Lionsgate Films,2000,101,French,8.8,88
2640,Today Room,Drama,182778339,Legendary,2002,101,French,7.1,70
2641,Next Every,Horror,233353050,MGM Studios,2001,120,Spanish,5.9,76
2642,Success Free,Romance,95276205,Lionsgate Films,2016,100,French,8.7,37
2643,Executive Discussion,Documentary,20329150,DC,2004,85,Tamil,4.9,29
2644,Contain Draw,Drama,291121839,Lionsgate Films,2014,91,French,8.3,22
2645,Feel Garden,Thriller,86546125,Universal Studios,2006,135,Korean,7.1,38
2646,Bag Approach,Drama,238572875,Paramount Pictures,2017,129,Tamil,6.6,70
2647,Threat Down,Sci-Fi,100939917,Paramount Pictures,2004,147,Korean,8.2,4
2648,Charge Cell,Thriller,81285409,Universal Studios,2016,141,Korean,7.3,35
2649,But Few,Documentary,43946212,Universal Studios,2013,103,French,7.2,29
2650,Throw Room,Romance,187272050,DC,2015,111,Hindi,9.0,23
2651,This Entire,Thriller,70291401,Paramount Pictures,2015,162,French,8.3,8
2652,Walk Camera,Romance,178485045,Warner Bros,2010,147,Hindi,8.0,61
2653,Behind Inside,Thriller,33693090,Legendary,2024,139,Tamil,8.2,86
2654,City Job,Drama,92383630,Lionsgate Films,2011,137,English,6.1,21
2655,Me They,Romance,23419095,Legendary,2010,123,Hindi,6.0,53
2656,Try Would,Thriller,242521129,Paramount Pictures,2020,84,Hindi,5.0,54
2657,System Performance,Documentary,289534307,Walt Disney,2011,180,Spanish,6.6,37
2658,Study Car,Horror,248086639,Warner Bros,2016,130,Hindi,6.4,2
2659,Their Year,Romance,150538669,Lionsgate Films,2021,113,French,7.9,64
2660,Anything Everything,Thriller,112255272,Legendary,2022,102,Spanish,8.7,89
2661,Perform Event,Drama,153161820,Lionsgate Films,2019,122,Hindi,7.2,89
2662,Example Generation,Documentary,16573240,Universal Studios,2021,134,Tamil,5.7,79
2663,Little Surface,Romance,168925567,MGM Studios,2018,166,Hindi,9.3,54
2664,Hard Check,Romance,18058403,Paramount Pictures,2013,83,French,7.3,42
2665,Prove A,Thriller,32759616,Walt Disney,2004,171,English,5.6,32
2666,Upon Green,Action,63990124,Warner Bros,2023,144,Korean,5.0,98
2667,Court System,Horror,78191700,Lionsgate Films,2007,111,Hindi,6.6,80
2668,Region Order,Action,173050204,Lionsgate Films,2024,89,English,7.2,3
2669,Today Mission,Comedy,197481500,Warner Bros,2006,138,Hindi,8.7,26
2670,Manager Wide,Sci-Fi,217734887,Paramount Pictures,2000,96,French,7.8,63
2671,But Edge,Drama,275606127,Paramount Pictures,2002,120,Korean,6.3,56
2672,Hundred Green,Sci-Fi,249399407,MGM Studios,2021,117,Hindi,9.3,44
2673,Coach With,Sci-Fi,200100484,DC,2000,123,Hindi,9.0,31
2674,Economy Success,Horror,72942711,MGM Studios,2022,160,English,6.7,39
2675,Might Sit,Sci-Fi,154665864,Walt Disney,2017,108,Spanish,6.2,21
2676,Would Person,Sci-Fi,71320133,DC,2004,87,Korean,9.0,100
2677,Morning Soon,Drama,40892680,Sony Pictures,2020,120,English,8.9,79
2678,Audience Interest,Drama,50677400,Marvel Studios,2011,142,Hindi,8.1,41
2679,Both Wind,Drama,33234928,Warner Bros,2001,165,Tamil,6.9,50
2680,Past Image,Romance,249694394,Warner Bros,2000,145,French,8.4,19
2681,Thank Reduce,Romance,31431722,Warner Bros,2023,126,French,8.8,23
2682,Thus Blood,Comedy,91479579,Marvel Studios,2009,81,French,8.0,75
2683,Example Point,Thriller,235348449,Warner Bros,2009,162,English,7.4,12
2684,Drug End,Drama,48538356,Lionsgate Films,2001,126,French,8.7,22
2685,There Between,Sci-Fi,257729095,MGM Studios,2010,154,Spanish,4.8,4
2686,Set Couple,Romance,257867431,MGM Studios,2008,91,Tamil,8.5,84
2687,Choose City,Thriller,83604719,DC,2009,132,English,4.9,77
2688,Health Each,Comedy,62124519,Warner Bros,2025,118,French,9.3,30
2689,End Item,Romance,270691471,DC,2015,88,Tamil,5.6,99
2690,Item Forward,Horror,95435932,Paramount Pictures,2013,149,Korean,4.9,64
2691,Laugh Huge,Thriller,156882686,Legendary,2003,178,English,5.3,99
2692,Build Only,Drama,47338614,Warner Bros,2016,90,Tamil,4.7,38
2693,Beyond Instead,Romance,19452154,Legendary,2019,147,Spanish,4.8,70
2694,Class Entire,Comedy,204928346,Sony Pictures,2009,126,Tamil,5.4,74
2695,Edge Policy,Comedy,20381226,Lionsgate Films,2004,88,French,5.6,42
2696,Action Pass,Horror,112077053,Walt Disney,2014,99,Tamil,8.3,81
2697,Such Run,Horror,263559996,Universal Studios,2009,171,French,9.5,62
2698,Political Card,Comedy,7090896,Warner Bros,2022,150,Spanish,5.0,15
2699,Activity Professor,Documentary,156994396,Universal Studios,2010,83,English,5.7,27
2700,Stage Can,Drama,13308437,Warner Bros,2008,113,Spanish,6.3,4
2701,Minute Measure,Documentary,42131382,Marvel Studios,2016,140,Korean,6.2,92
2702,Argue Employee,Documentary,244622325,DC,2024,170,Tamil,6.3,84
2703,Send Again,Documentary,82617169,Warner Bros,2002,128,French,5.5,51
2704,Carry Your,Action,106144150,Paramount Pictures,2020,144,French,4.9,84
2705,Either With,Action,170359819,Paramount Pictures,2000,104,Spanish,7.6,99
2706,Evening Serve,Thriller,33441472,Sony Pictures,2012,139,English,4.6,77
2707,Mean Look,Romance,217140833,MGM Studios,2012,130,French,7.5,92
2708,Force Myself,Drama,134046595,Warner Bros,2022,139,English,4.6,14
2709,Appear Most,Sci-Fi,281737824,Universal Studios,2025,83,Spanish,7.0,9
2710,Data Us,Romance,27068392,Lionsgate Films,2013,105,Tamil,5.4,39
2711,Fact Share,Thriller,17439419,Sony Pictures,2010,148,Korean,6.0,90
2712,Debate Evidence,Thriller,92858352,Warner Bros,2014,122,Spanish,8.2,74
2713,Put Summer,Documentary,101128654,Legendary,2016,121,Spanish,8.7,19
2714,Toward Interesting,Sci-Fi,296498918,DC,2023,115,Hindi,6.1,15
2715,Rich Produce,Thriller,62379379,MGM Studios,2013,180,English,9.3,40
2716,Evening Guess,Drama,127276208,Sony Pictures,2015,149,Spanish,9.0,71
2717,Garden Laugh,Documentary,105932525,Sony Pictures,2018,161,Tamil,5.2,31
2718,Man Speech,Action,18470617,Marvel Studios,2022,110,Korean,5.8,47
2719,Congress Focus,Romance,222886178,Sony Pictures,2025,115,Spanish,6.7,62
2720,Across Listen,Romance,53755578,Sony Pictures,2007,142,English,5.2,52
2721,Main Employee,Thriller,57719961,Paramount Pictures,2010,124,Tamil,7.4,62
2722,Bad Raise,Horror,21034087,Walt Disney,2008,125,Spanish,6.0,66
2723,Experience Because,Comedy,60543352,Marvel Studios,2008,90,Hindi,6.7,70
2724,Check Instead,Comedy,168292113,Warner Bros,2022,128,English,4.9,69
2725,Piece Oil,Horror,64491829,Walt Disney,2009,129,English,8.8,49
2726,Just Guy,Comedy,48956509,Lionsgate Films,2019,101,Korean,8.2,3
2727,Land Side,Sci-Fi,184446171,DC,2022,160,Hindi,6.4,45
2728,Collection Wind,Romance,95193970,Sony Pictures,2016,111,Korean,7.0,33
2729,College Between,Thriller,269345191,Paramount Pictures,2002,114,English,5.5,87
2730,Clearly Month,Romance,169985970,Marvel Studios,2010,152,Hindi,7.9,55
2731,Fight System,Action,5760278,Warner Bros,2000,91,English,7.5,53
2732,Act Land,Drama,82705178,Paramount Pictures,2024,99,Tamil,9.3,49
2733,Month Half,Documentary,144374417,Legendary,2022,92,French,8.8,99
2734,Government Necessary,Documentary,112486278,Sony Pictures,2025,147,Tamil,7.2,85
2735,Age Even,Action,175399350,Paramount Pictures,2000,154,Tamil,5.8,100
2736,Conference Claim,Comedy,219177644,DC,2001,149,English,4.8,53
2737,Economic Computer,Romance,11340414,Warner Bros,2008,147,French,5.8,35
2738,Lay Poor,Thriller,255402292,Paramount Pictures,2001,81,French,6.6,63
2739,Accept Enough,Sci-Fi,181057916,Walt Disney,2009,103,Spanish,9.3,33
2740,Fly Collection,Romance,208875322,Sony Pictures,2018,122,Hindi,5.2,11
2741,Receive Their,Documentary,190906476,Sony Pictures,2004,140,Hindi,5.3,1
2742,Administration Hear,Action,61261605,Sony Pictures,2023,171,English,7.7,58
2743,International Control,Thriller,146439466,Marvel Studios,2014,154,French,8.4,90
2744,Old Realize,Sci-Fi,99851134,Warner Bros,2010,166,English,8.6,92
2745,Pattern Science,Thriller,296710006,Warner Bros,2005,134,Hindi,9.0,66
2746,Just Important,Documentary,49907001,Universal Studios,2001,91,Korean,4.6,72
2747,Find Number,Comedy,68350425,MGM Studios,2009,161,French,6.2,52
2748,Great Senior,Comedy,129531002,Universal Studios,2008,179,Spanish,6.0,37
2749,This System,Comedy,155844125,Legendary,2020,170,French,8.7,32
2750,Together Short,Sci-Fi,189229411,Legendary,2025,149,Tamil,7.7,62
2751,Treatment Personal,Drama,288158921,Paramount Pictures,2022,125,Korean,7.8,74
2752,Guess Billion,Comedy,112732864,Universal Studios,2004,133,Hindi,6.4,82
2753,Pay College,Documentary,254592643,Walt Disney,2002,123,Spanish,7.3,94
2754,Respond Defense,Comedy,282688587,Paramount Pictures,2001,166,Spanish,8.5,36
2755,Grow Help,Comedy,2089344,Paramount Pictures,2023,153,English,5.1,54
2756,Production Spring,Comedy,41837938,Marvel Studios,2012,112,Hindi,6.4,84
2757,Instead Wife,Comedy,56335879,MGM Studios,2016,110,English,8.3,59
2758,Decide Fear,Sci-Fi,163903381,Legendary,2023,178,Hindi,8.9,63
2759,Red This,Thriller,278122183,Lionsgate Films,2020,177,Hindi,9.4,24
2760,Assume Significant,Thriller,267847218,Paramount Pictures,2009,151,French,8.7,94
2761,Sometimes Citizen,Documentary,247150587,Universal Studios,2001,140,Spanish,7.3,16
2762,Activity Box,Drama,183878068,Warner Bros,2005,122,English,5.3,97
2763,Decide Beat,Action,296601870,Legendary,2024,101,Korean,6.9,75
2764,Without One,Action,220633648,Sony Pictures,2013,173,English,5.2,56
2765,Even Sit,Sci-Fi,110128909,Lionsgate Films,2006,153,French,9.5,59
2766,Back Nothing,Comedy,221045773,Marvel Studios,2012,177,French,7.1,14
2767,Hit Force,Action,8447405,Warner Bros,2021,175,Korean,4.5,97
2768,Tv Hand,Action,240990949,Universal Studios,2025,111,Korean,7.1,8
2769,A Value,Horror,234347501,MGM Studios,2007,101,English,7.0,97
2770,To Common,Action,277407796,Warner Bros,2008,144,Hindi,7.5,87
2771,Everyone Thing,Horror,264983666,Marvel Studios,2017,136,Korean,9.2,23
2772,Dark Collection,Horror,187623402,Universal Studios,2015,116,French,8.8,44
2773,Heart Expert,Horror,171006657,Paramount Pictures,2004,134,Korean,6.5,87
2774,Doctor Follow,Romance,49217587,MGM Studios,2016,100,Spanish,5.0,76
2775,Attack Life,Romance,268582843,Paramount Pictures,2018,124,English,8.8,6
2776,Task Character,Thriller,165997225,DC,2024,96,Tamil,4.8,56
2777,Join Contain,Drama,214246153,MGM Studios,2007,87,Tamil,5.1,96
2778,Someone Money,Horror,138272061,DC,2005,127,Korean,5.6,2
2779,Visit Mouth,Action,248737192,Marvel Studios,2024,177,English,8.2,30
2780,Put Idea,Sci-Fi,47461544,Sony Pictures,2016,123,Tamil,7.7,35
2781,With Employee,Documentary,215593782,Paramount Pictures,2011,95,Tamil,6.2,72
2782,His Ball,Thriller,259872550,MGM Studios,2018,83,English,8.1,46
2783,Most Be,Thriller,215447953,Sony Pictures,2019,106,Tamil,5.2,56
2784,Partner Focus,Thriller,117554334,Marvel Studios,2004,99,Spanish,9.2,90
2785,Those Business,Horror,86545476,Lionsgate Films,2007,139,Tamil,9.0,29
2786,Anything Bar,Documentary,95872541,Legendary,2010,176,Spanish,5.5,5
2787,Collection Customer,Thriller,124173113,Paramount Pictures,2024,173,French,8.1,7
2788,Often Society,Action,292638095,MGM Studios,2009,98,French,5.5,5
2789,High Debate,Thriller,240321416,Universal Studios,2008,105,Tamil,5.7,98
2790,Significant Toward,Thriller,67459000,Lionsgate Films,2025,145,Tamil,7.2,47
2791,Recognize Ability,Horror,45286223,Legendary,2011,162,Korean,9.0,81
2792,I Campaign,Action,145623471,Paramount Pictures,2007,136,English,7.5,91
2793,Method Level,Sci-Fi,62027084,Paramount Pictures,2013,153,French,6.4,3
2794,Mr Risk,Horror,159802333,DC,2022,125,Hindi,6.0,89
2795,Child Base,Drama,52463954,DC,2015,165,French,7.2,29
2796,Pattern Family,Documentary,85472323,Sony Pictures,2009,83,Hindi,5.5,19
2797,Fly System,Documentary,107418019,MGM Studios,2013,146,Spanish,6.3,27
2798,Responsibility Response,Romance,72289211,Lionsgate Films,2017,107,French,8.5,5
2799,Two Type,Thriller,246250257,MGM Studios,2019,139,French,7.9,28
2800,Brother Among,Thriller,44112160,DC,2000,110,Tamil,5.0,66
2801,Government Throughout,Sci-Fi,226811073,DC,2025,126,English,7.9,94
2802,Me Into,Action,69594266,DC,2000,130,Korean,6.7,95
2803,Good Set,Horror,20769490,Sony Pictures,2020,138,Tamil,9.5,64
2804,Single Month,Horror,253882979,Walt Disney,2009,152,Spanish,7.9,55
2805,Bag Thank,Thriller,77410635,Lionsgate Films,2018,125,French,7.6,94
2806,Significant Indicate,Action,125076751,Lionsgate Films,2010,103,Hindi,5.2,61
2807,Wide Want,Horror,91675526,Legendary,2003,121,Hindi,7.3,52
2808,Carry Door,Thriller,238171424,Marvel Studios,2006,153,French,9.4,30
2809,Area Begin,Romance,181827186,MGM Studios,2009,80,Tamil,7.3,45
2810,World Region,Sci-Fi,154543270,Sony Pictures,2011,135,French,7.8,26
2811,Simple Chance,Comedy,253291828,Universal Studios,2016,142,Tamil,4.7,20
2812,Price Treatment,Comedy,9428971,Legendary,2023,139,Tamil,6.4,49
2813,Call Information,Thriller,91057316,DC,2023,129,French,8.5,27
2814,Court Its,Drama,92274416,Warner Bros,2009,144,Korean,5.8,28
2815,Return Store,Comedy,229752387,Sony Pictures,2000,92,Spanish,5.1,78
2816,Collection Current,Action,163330272,Lionsgate Films,2016,135,Korean,8.1,94
2817,Thousand Data,Action,238492980,Warner Bros,2023,99,Korean,6.0,97
2818,Yet Through,Documentary,107140607,Paramount Pictures,2016,125,Spanish,6.3,36
2819,Last One,Comedy,261030121,Sony Pictures,2025,87,Spanish,7.9,77
2820,Spend Year,Thriller,267099445,Walt Disney,2013,117,French,7.8,47
2821,Marriage City,Comedy,8773338,Marvel Studios,2011,176,Korean,8.6,92
2822,High Low,Romance,225662706,Sony Pictures,2018,118,Hindi,9.1,28
2823,Talk Ground,Thriller,290675081,Paramount Pictures,2024,150,English,8.2,92
2824,Suffer Rate,Sci-Fi,71205504,Lionsgate Films,2018,83,French,6.2,56
2825,East Movie,Sci-Fi,48177920,Lionsgate Films,2006,136,Spanish,8.5,39
2826,Point Break,Documentary,238588261,Walt Disney,2018,147,Spanish,7.0,57
2827,Under Term,Romance,132808028,Marvel Studios,2011,85,Spanish,8.6,66
2828,Difference Republican,Sci-Fi,116063160,Lionsgate Films,2001,130,Tamil,8.2,8
2829,Ask Second,Drama,129711392,Universal Studios,2016,153,French,7.5,87
2830,Provide Reveal,Horror,151548690,Sony Pictures,2025,157,French,5.3,29
2831,Mother Want,Romance,125658404,DC,2008,147,Korean,7.5,23
2832,Everything Upon,Comedy,101214843,Walt Disney,2021,125,Korean,4.7,31
2833,Manage Cause,Documentary,35090074,Universal Studios,2016,149,English,5.5,40
2834,Claim Discover,Horror,157088451,Sony Pictures,2013,80,Hindi,7.4,8
2835,Above Strategy,Thriller,257054897,Sony Pictures,2008,136,Hindi,6.8,95
2836,Move Try,Comedy,44979700,Sony Pictures,2002,103,Tamil,5.1,44
2837,Natural Store,Action,128635554,MGM Studios,2021,131,French,6.1,45
2838,Fly Parent,Horror,270889542,Walt Disney,2020,152,French,4.7,39
2839,Include Leg,Comedy,169500140,Lionsgate Films,2019,108,Tamil,5.6,17
2840,Section Force,Horror,216335000,Universal Studios,2003,108,Spanish,6.1,96
2841,Respond Current,Action,14911451,Legendary,2018,123,Korean,5.5,67
2842,Plan Support,Action,57869670,Universal Studios,2002,103,Hindi,8.6,60
2843,Bring I,Comedy,291971807,Walt Disney,2011,151,English,6.4,84
2844,Shoulder Consumer,Comedy,159486233,MGM Studios,2018,178,Spanish,5.1,52
2845,Than Teacher,Sci-Fi,20425084,DC,2010,95,Spanish,5.0,95
2846,Add Spend,Thriller,222074968,Lionsgate Films,2014,90,Spanish,6.7,85
2847,Price Citizen,Documentary,42233251,Paramount Pictures,2000,148,English,7.7,79
2848,Box Budget,Drama,110525674,Legendary,2024,151,French,9.3,47
2849,Have Would,Action,264279186,Walt Disney,2019,134,English,5.3,76
2850,Reveal Teach,Thriller,112419885,Legendary,2002,177,Tamil,5.9,46
2851,Contain Question,Drama,73353628,Universal Studios,2018,178,Hindi,4.7,7
2852,Color Charge,Thriller,257624554,Walt Disney,2015,143,Hindi,7.1,45
2853,Door Hundred,Horror,83946298,Paramount Pictures,2008,149,English,6.4,14
2854,During Majority,Comedy,98341720,Sony Pictures,2025,174,Tamil,8.1,84
2855,Difficult Mother,Thriller,32968279,Sony Pictures,2018,127,English,6.6,63
2856,Debate Financial,Comedy,91204156,Walt Disney,2003,150,Korean,4.7,83
2857,Everything Somebody,Comedy,292006804,Walt Disney,2003,165,French,5.2,86
2858,Including Heart,Thriller,119998514,Warner Bros,2001,103,Hindi,6.3,96
2859,Run Above,Documentary,73830856,Universal Studios,2013,180,Tamil,5.6,37
2860,White Yeah,Sci-Fi,232109401,Lionsgate Films,2021,168,Spanish,8.0,14
2861,Attorney Adult,Action,208717010,Walt Disney,2018,177,Korean,8.8,7
2862,Finally Pattern,Romance,193903199,Universal Studios,2011,100,English,4.8,97
2863,Soon Dream,Action,117582781,Sony Pictures,2000,146,English,6.5,36
2864,Also Different,Comedy,299928361,Universal Studios,2008,112,French,8.5,53
2865,Congress Certain,Action,291509088,Walt Disney,2022,158,Korean,9.0,33
2866,Tonight Interview,Action,297251195,Warner Bros,2008,134,Spanish,6.1,36
2867,Field Ball,Sci-Fi,17018677,Sony Pictures,2000,155,French,8.6,95
2868,Rich Shoulder,Sci-Fi,270241974,Universal Studios,2013,96,French,9.2,34
2869,Mrs Region,Sci-Fi,214875821,Sony Pictures,2019,151,Tamil,7.9,82
2870,Season Little,Sci-Fi,22808549,Paramount Pictures,2008,98,Spanish,9.4,11
2871,Success Effect,Romance,77812899,MGM Studios,2021,82,Hindi,7.6,59
2872,Full Building,Documentary,232433483,Legendary,2010,104,French,8.3,69
2873,Put Unit,Romance,244814211,Sony Pictures,2024,129,Spanish,4.9,77
2874,None First,Sci-Fi,105824635,Universal Studios,2003,130,Hindi,7.0,68
2875,Coach Opportunity,Horror,67283578,Paramount Pictures,2009,166,French,6.4,67
2876,Keep Many,Sci-Fi,8690229,Legendary,2025,167,Korean,5.1,58
2877,Everyone Enough,Horror,46527916,Walt Disney,2024,129,Korean,5.2,93
2878,So Low,Horror,234746215,Universal Studios,2024,104,Hindi,7.5,17
2879,Fact Focus,Romance,215759437,Lionsgate Films,2019,160,French,6.6,84
2880,Girl Ground,Action,68074492,Sony Pictures,2011,128,Tamil,8.7,96
2881,Range Person,Documentary,159566110,Universal Studios,2005,88,Hindi,8.6,64
2882,Ability Very,Drama,111746664,Walt Disney,2022,98,Hindi,5.2,23
2883,Forward Current,Thriller,183644973,Legendary,2010,175,Korean,8.7,1
2884,Job Magazine,Sci-Fi,281504577,MGM Studios,2009,156,Korean,8.9,58
2885,When Improve,Drama,58982323,DC,2001,123,Tamil,4.5,47
2886,Field Culture,Thriller,178413261,Warner Bros,2024,91,Tamil,8.1,66
2887,Partner Mind,Romance,200429750,Sony Pictures,2000,122,Spanish,9.3,80
2888,Interesting Bring,Thriller,155702035,Legendary,2007,99,Tamil,8.1,92
2889,Would Fish,Comedy,4558781,MGM Studios,2002,98,Spanish,5.9,34
2890,Join Apply,Thriller,59520462,Marvel Studios,2022,162,English,5.9,4
2891,Matter Realize,Documentary,275874527,Warner Bros,2008,168,Tamil,7.9,82
2892,Against Idea,Documentary,259617934,MGM Studios,2024,149,Tamil,7.9,39
2893,Play Rather,Action,80772306,Walt Disney,2003,134,Spanish,5.2,12
2894,Red Expect,Thriller,265186774,MGM Studios,2018,167,French,7.1,65
2895,Politics Along,Comedy,9317518,Universal Studios,2025,167,Spanish,6.4,40
2896,Base Write,Drama,220258028,DC,2014,146,Spanish,8.3,56
2897,Score Either,Thriller,179507469,DC,2016,140,Korean,9.4,100
2898,Game End,Sci-Fi,69449215,Sony Pictures,2006,178,French,6.0,67
2899,Strategy Issue,Drama,105916213,Paramount Pictures,2020,99,Hindi,6.1,96
2900,Somebody Attorney,Drama,69859877,DC,2006,121,English,4.8,60
2901,South With,Drama,298178770,Universal Studios,2010,85,Tamil,5.8,47
2902,Fund Message,Thriller,298436646,Lionsgate Films,2005,145,Korean,5.3,34
2903,Type News,Documentary,213982117,Paramount Pictures,2013,128,Korean,8.0,69
2904,Soon Anything,Drama,291090486,Lionsgate Films,2015,118,Hindi,8.0,65
2905,System Safe,Documentary,43429136,Legendary,2001,160,Korean,6.1,10
2906,State Half,Thriller,210393593,Lionsgate Films,2011,157,Tamil,5.0,100
2907,Walk Thing,Drama,213671985,Legendary,2003,164,French,4.7,38
2908,Degree Expert,Comedy,138935338,Marvel Studios,2007,80,French,8.6,2
